Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2022,County,Santa Barbara,Sbc Employee Retirement System,Department Business Specialist II,FALSE,FALSE,,85617,103006,,89250,0,0,0,89250,21676,0,0,10520,32196,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Computer Systems Specialist I,FALSE,FALSE,,74730,89723,,82681,4543,0,1826,89050,7098,0,0,10520,17618,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Computer Systems Specialist II,FALSE,FALSE,,85694,103106,,89035,0,0,0,89035,7614,0,0,12096,19710,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Deputy/Special Duty,FALSE,FALSE,,95453,115467,,71747,12917,0,4352,89016,26792,0,0,25229,52021,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer,FALSE,FALSE,,79758,102022,,87089,0,0,1881,88970,33015,0,0,19033,52048,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Public Defender Investigator I,FALSE,FALSE,,83477,100431,,86988,94,0,1826,88908,22537,0,357,22224,45118,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Executive Office,Accountant II,FALSE,FALSE,,75340,90472,,88887,0,0,0,88887,21494,0,0,10524,32018,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker,FALSE,FALSE,,59349,70980,,69869,11332,0,7682,88883,17303,0,252,10524,28079,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Juvenile Institutions Officer,FALSE,FALSE,,70023,89292,,71409,9941,0,7506,88856,13038,0,0,10524,23562,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Supervisor,FALSE,FALSE,,65295,78185,,71430,15591,0,1826,88847,17668,0,257,10492,28417,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Legal Office Professional Senior,FALSE,FALSE,,71444,86875,,84684,4158,0,0,88842,20640,0,0,11324,31964,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Planner II,FALSE,FALSE,,83978,101017,,88838,0,0,0,88838,7461,0,0,10520,17981,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,82709,4268,0,1826,88803,21079,0,0,12998,34077,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner II,FALSE,FALSE,,79739,95838,,88767,0,0,0,88767,7587,0,0,12096,19683,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Agricultural Commissioner/W&M,Ag Bio/W&M Inspector III,FALSE,FALSE,,80438,96695,,88566,200,0,0,88766,7459,0,0,10520,17979,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Community Services,Park Ranger III,FALSE,FALSE,,68548,82187,,83171,1091,0,4497,88759,19617,0,146,10520,30283,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Extra Help,FALSE,FALSE,,132762,159958,,45741,0,37332,5630,88703,40511,0,0,4818,45329,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Agricultural Commissioner/W&M,Ag Bio/W&M Inspector III,FALSE,FALSE,,80438,96695,,85923,896,0,1826,88645,23412,0,0,18968,42380,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Auditor-Controller,Financial Systems Analyst I,FALSE,FALSE,,97512,117537,,88631,0,0,0,88631,9365,0,0,31015,40380,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Juvenile Institutions Officer,FALSE,FALSE,,70023,89292,,75800,5607,0,7212,88619,12756,0,0,10557,23313,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Building Engineering Inspector II,FALSE,FALSE,,76328,91713,,86612,2005,0,0,88617,7587,0,0,14374,21961,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Computer Systems Specialist II,FALSE,FALSE,,85694,103106,,88616,0,0,0,88616,7575,0,0,12096,19671,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Administrative Professional,FALSE,FALSE,,76338,91624,,87953,628,0,0,88581,21606,0,0,12024,33630,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Lead Mechanic,FALSE,FALSE,,72742,87300,,85923,385,0,2256,88564,20740,0,155,10557,31452,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Service Technician-Law Enforcement,FALSE,FALSE,,61000,72763,,68154,18810,0,1585,88549,5841,0,0,8512,14353,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Accountant III,FALSE,FALSE,,85775,103201,,86633,0,0,1826,88459,7431,0,0,10524,17955,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,FALSE,FALSE,,69919,83851,,67669,0,1154,19633,88456,6227,0,0,9447,15674,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Capital Projects Coordinator,FALSE,FALSE,,80997,97413,,88448,0,0,0,88448,8059,0,0,13048,21107,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,75793,6688,0,5940,88421,19770,0,289,14846,34905,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Public Health Perform Improve Coordinator,FALSE,FALSE,,105481,127259,,81282,5454,0,1650,88386,6909,0,0,10524,17433,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Environmental Health Specialist,FALSE,FALSE,,78803,94736,,84755,3619,0,0,88374,7134,0,0,10483,17617,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Department Business Specialist II,FALSE,FALSE,,85617,103006,,84144,1683,0,2506,88333,24472,0,0,28165,52637,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Public Health Program Coordinator,FALSE,FALSE,,81854,98417,,88328,0,0,0,88328,23382,0,0,19005,42387,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Department Business Specialist II,FALSE,FALSE,,85617,103006,,87806,488,0,0,88294,23361,0,0,19255,42616,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Juvenile Institutions Officer,FALSE,FALSE,,70023,89292,,79092,2876,0,6280,88248,12910,0,0,10448,23358,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Extra Help,FALSE,FALSE,Extra Help,66127,81921,,65899,636,20675,1015,88225,41314,0,0,6092,47406,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Psychiatric Technician II,FALSE,FALSE,,66321,79452,,78165,8938,0,1121,88224,19145,0,0,10428,29573,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,85019,3172,0,0,88191,20640,0,0,10924,31564,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Appraiser II,FALSE,FALSE,,74127,88980,,85928,2227,0,0,88155,13922,0,0,12096,26018,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Lead Mechanic,FALSE,FALSE,,72742,87300,,84943,1082,0,2042,88067,7222,0,155,10524,17901,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,86538,1196,0,304,88038,9905,0,0,11024,20929,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer,FALSE,FALSE,,79758,102022,,87802,0,0,220,88022,14131,0,0,15768,29899,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Team/Project Leader-General,FALSE,FALSE,,85197,123970,,88014,0,0,0,88014,7379,0,211,0,7590,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,FALSE,FALSE,,69919,83851,,83856,2282,0,1840,87978,7168,0,245,10520,17933,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,85572,2093,0,260,87925,19200,0,0,10524,29724,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,73763,12640,0,1503,87906,7291,0,0,18206,25497,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Computer Systems Specialist I,FALSE,FALSE,,74730,89723,,82081,456,0,5358,87895,6897,0,0,10524,17421,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,83416,2647,0,1826,87889,21079,0,0,12592,33671,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Administrative Professional,FALSE,FALSE,,76338,91624,,87746,132,0,0,87878,7580,0,0,12878,20458,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Professional,FALSE,FALSE,,76338,91624,,87809,58,0,0,87867,21768,0,0,12878,34646,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,85532,505,0,1826,87863,19550,0,0,10524,30074,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Deputy,FALSE,FALSE,,90956,109980,,78641,4676,0,4531,87848,12722,0,0,10008,22730,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Nurse,FALSE,FALSE,,87632,105481,,87596,250,0,0,87846,12009,0,0,10557,22566,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner I,FALSE,FALSE,,76534,91924,,86012,0,0,1826,87838,7379,0,0,8436,15815,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Electronics Systems Technician,FALSE,FALSE,,73389,88088,,71269,1288,0,15186,87743,7288,0,157,24012,31457,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer,FALSE,FALSE,,79758,102022,,77336,4307,0,6093,87736,12777,0,0,9972,22749,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Deputy Public Defender I,FALSE,FALSE,,91480,110176,,87722,0,0,0,87722,6245,0,178,10524,16947,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,69978,14385,0,3356,87719,6036,0,253,9257,15546,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Financial Office Professional Senior,FALSE,FALSE,,71444,86875,,84223,1657,0,1826,87706,21079,0,0,10524,31603,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Juvenile Institutions Officer Senior,FALSE,FALSE,,74547,95170,,75695,8001,0,3963,87659,12511,0,0,12092,24603,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Appraiser II,FALSE,FALSE,,74127,88980,,87650,0,0,0,87650,21140,0,0,10524,31664,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Appraiser II,FALSE,FALSE,,74127,88980,,87636,0,0,0,87636,21140,0,0,10520,31660,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Case Worker,FALSE,FALSE,,63794,76369,,69522,15474,0,2631,87627,6281,0,0,13096,19377,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sbc Employee Retirement System,Team/Project Leader-General,FALSE,FALSE,,85197,123970,,87606,0,0,0,87606,7713,0,29,14937,22679,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,76529,6506,0,4566,87601,6731,0,289,14092,21112,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,84229,1543,0,1826,87598,21079,0,0,11644,32723,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner II,FALSE,FALSE,,79739,95838,,87561,0,0,18,87579,13601,0,0,10524,24125,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,85734,0,0,1826,87560,21079,0,0,0,21079,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Legal Office Professional Senior,FALSE,FALSE,,71444,86875,,85652,0,0,1826,87478,21079,0,0,10444,31523,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer Senior,FALSE,FALSE,,85014,108892,,84205,1456,0,1809,87470,36689,0,0,32315,69004,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer Senior,FALSE,FALSE,,85014,108892,,86249,995,0,220,87464,36150,0,0,30215,66365,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Treasurer-Tax Collector-Public,Financial Office Professional Senior,FALSE,FALSE,,71444,86875,,85631,0,0,1826,87457,21079,0,0,76,21155,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer,FALSE,FALSE,,79758,102022,,85530,128,0,1749,87407,23009,0,0,10640,33649,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Treasurer-Tax Collector-Public,Financial Office Professional Senior,FALSE,FALSE,,71444,86875,,85576,0,0,1826,87402,21079,0,0,10520,31599,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Extra Help,FALSE,FALSE,,0,0,,41466,45875,0,0,87341,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,85499,0,0,1826,87325,21079,0,0,10444,31523,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Wastewater Plant Operator III,FALSE,FALSE,,79928,96069,,80007,2810,0,4507,87324,6969,0,144,10520,17633,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Computer Systems Specialist I,FALSE,FALSE,,74730,89723,,78315,6277,0,2696,87288,6772,0,0,12696,19468,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,80295,3711,0,3252,87258,6884,0,289,10492,17665,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Extra Help,FALSE,FALSE,,189320,278545,,0,0,85528,1685,87213,127937,0,0,8013,135950,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,78561,5219,0,3428,87208,6884,0,289,12096,19269,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,85264,92,0,1826,87182,7340,0,0,10557,17897,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,District Attorney Investigator II,FALSE,FALSE,,109456,132556,,82548,1988,0,2640,87176,21832,0,0,31783,53615,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Leader,FALSE,FALSE,,75030,90087,,86852,319,0,0,87171,21403,0,160,12096,33659,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Community Services,Maintenance Leader,FALSE,FALSE,,75030,90087,,87170,0,0,0,87170,7453,0,160,12096,19709,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Leader,FALSE,FALSE,,75030,90087,,87050,63,0,0,87113,21403,0,160,12216,33779,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer Senior,FALSE,FALSE,,85014,108892,,82376,2836,0,1857,87069,36706,0,0,34294,71000,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Practitioner,FALSE,FALSE,,72607,87160,,66414,6532,0,14117,87063,6744,0,283,12496,19523,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Planner II,FALSE,FALSE,,83978,101017,,87061,0,0,0,87061,7314,0,0,9972,17286,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Legal Office Professional Senior,FALSE,FALSE,,71444,86875,,85576,1416,0,0,86992,20640,0,0,10424,31064,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Juvenile Institutions Officer,FALSE,FALSE,,70023,89292,,75618,8360,0,2953,86931,26788,0,0,10444,37232,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer,FALSE,FALSE,,79758,102022,,86700,0,0,220,86920,13173,0,0,10288,23461,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Building Engineering Inspector II,FALSE,FALSE,,76328,91713,,86845,0,0,0,86845,21789,0,0,13716,35505,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,83990,1027,0,1826,86843,21079,0,0,12096,33175,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Program/Business Leader-Engineer,FALSE,FALSE,,114806,168097,,45189,0,41640,0,86829,10065,0,109,3005,13179,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Building Engineering Inspector II,FALSE,FALSE,,76328,91713,,86628,194,0,0,86822,21789,0,0,14096,35885,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Legal Office Professional Senior,FALSE,FALSE,,71444,86875,,84132,861,0,1826,86819,19550,0,0,10928,30478,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Agricultural Commissioner/W&M,Agricultural Biologist III,FALSE,FALSE,,73728,88494,,86799,0,0,0,86799,7284,0,0,10448,17732,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,66257,8180,0,12361,86798,6466,0,278,10838,17582,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,71405,6856,0,8494,86755,6153,0,258,10520,16931,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Supervisor,FALSE,FALSE,,65295,78185,,73756,11129,0,1826,86711,18728,0,273,12524,31525,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Service Technician-Law Enforcement,FALSE,FALSE,,61000,72763,,66161,18712,0,1831,86704,5862,0,0,10520,16382,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker Senior,FALSE,FALSE,,67856,81363,,71397,12105,0,3194,86696,19770,0,289,19239,39298,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Architect,FALSE,FALSE,,96061,115806,,62522,0,24129,0,86651,15009,0,0,5275,20284,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Electronic Data Processing Office Automation Specialist I,FALSE,FALSE,,102147,123196,,82263,1430,2877,72,86642,18600,0,0,8160,26760,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner I,FALSE,FALSE,,76534,91924,,86631,0,0,0,86631,7276,0,0,10524,17800,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Practitioner,FALSE,FALSE,,72607,87160,,81351,3521,0,1758,86630,7211,0,310,14846,22367,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Electronic Data Processing Systems & Programmer Analyst I,FALSE,FALSE,,88897,107024,,86446,0,0,144,86590,7594,0,0,12878,20472,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
